0.288067,0.188764,0.116687,0.253598,0.354589,0.264070,0.283256,0.279207,0.235257,0.273833,0.212335
0.201704,0.203212,0.233781,0.152696,0.271572,0.182345,0.239506,0.202092,0.290769,0.298016,0.286272
0.192362,0.293866,0.275230,0.213858,0.302865,0.220986,0.215233,0.253442,0.291128,0.227901,0.271313
0.267915,0.326987,0.236162,0.272756,0.157960,0.301114,0.233817,0.346928,0.286942,0.278001,0.142056
0.391783,0.232430,0.220808,0.279370,0.209796,0.219133,0.174281,0.194281,0.314662,0.198895,0.262136
0.178502,0.159967,0.241862,0.224963,0.262102,0.331419,0.219372,0.208925,0.308710,0.223859,0.253451
0.224959,0.264765,0.334086,0.202381,0.251709,0.233838,0.244942,0.188616,0.167168,0.221869,0.248065
0.272059,0.232240,0.208712,0.326733,0.269190,0.212230,0.166882,0.180540,0.188527,0.120641,0.320436
0.138585,0.202513,0.334268,0.276423,0.225764,0.357104,0.274713,0.266309,0.217703,0.328089,0.149794
0.341138,0.262019,0.191379,0.222223,0.211697,0.260696,0.188478,0.326918,0.228621,0.235763,0.305389
0.255023,0.175084,0.154894,0.307922,0.216583,0.279465,0.183559,0.235585,0.176234,0.193392,0.355086
0.359475,0.346539,0.256829,0.311608,0.084065,0.228868,0.234945,0.284417,0.202977,0.196893,0.194624
0.243323,0.129069,0.283408,0.263769,0.264648,0.196612,0.201528,0.165340,0.252514,0.420523,0.276739
0.139617,0.312933,0.250527,0.364422,0.271448,0.261460,0.422470,0.239688,0.192891,0.263752,0.318145
0.258868,0.340801,0.242324,0.120177,0.369486,0.180437,0.298019,0.242346,0.247625,0.258257,0.217248
0.248313,0.250326,0.181227,0.238964,0.187770,0.194416,0.240092,0.166997,0.290156,0.399213,0.277529
0.362761,0.147194,0.241539,0.270561,0.204348,0.205535,0.235755,0.294351,0.219320,0.359602,0.267398
0.325297,0.237681,0.275007,0.323003,0.276492,0.298155,0.156224,0.222358,0.372681,0.236252,0.269118
0.361640,0.235479,0.285747,0.228750,0.232214,0.160944,0.236450,0.179050,0.192291,0.279076,0.216742
0.294950,0.313594,0.296188,0.369970,0.314844,0.327010,0.217608,0.256391,0.283779,0.248935,0.268098
0.191536,0.111055,0.327141,0.274707,0.231879,0.312567,0.218159,0.229959,0.377441,0.196224,0.267420
0.198538,0.153982,0.149180,0.242673,0.155516,0.249094,0.202121,0.224430,0.377522,0.252896,0.229387
0.136875,0.175808,0.340988,0.247057,0.260420,0.180238,0.342632,0.243331,0.213995,0.242799,0.430824
0.233059,0.236023,0.284054,0.097246,0.229563,0.295577,0.228299,0.158384,0.269596,0.270201,0.233771
0.227566,0.176191,0.330295,0.199260,0.196584,0.259692,0.164041,0.210154,0.141970,0.136054,0.249258
0.268939,0.235974,0.329791,0.244438,0.217914,0.149340,0.237108,0.157978,0.295763,0.201635,0.195086
0.241593,0.317410,0.204007,0.271341,0.356771,0.215345,0.262307,0.339915,0.199451,0.253860,0.231112
0.213427,0.403533,0.320163,0.210477,0.211469,0.270481,0.325990,0.243853,0.301150,0.145175,0.274262
0.257544,0.242074,0.288425,0.256294,0.217860,0.271696,0.328240,0.306825,0.207776,0.174075,0.212604
0.234071,0.255424,0.284670,0.175077,0.216291,0.298055,0.093336,0.308826,0.330248,0.363814,0.108416
0.213917,0.234052,0.228900,0.231825,0.183823,0.217444,0.254934,0.268565,0.246158,0.238980,0.282067
0.144268,0.230804,0.286487,0.164796,0.251938,0.324401,0.271691,0.281339,0.304404,0.353978,0.259085
0.242047,0.193245,0.232373,0.139437,0.227015,0.239412,0.367395,0.345255,0.323750,0.296072,0.248218
0.246387,0.153428,0.186415,0.276537,0.213400,0.230750,0.280844,0.376773,0.205273,0.275897,0.215738
0.273707,0.275792,0.291763,0.178953,0.210298,0.223814,0.179812,0.354362,0.220245,0.269738,0.234486
0.317150,0.248766,0.228194,0.243645,0.414514,0.312111,0.203462,0.350005,0.244672,0.294383,0.214802
0.293306,0.292421,0.191495,0.244194,0.217627,0.221982,0.257400,0.340954,0.375310,0.200629,0.247554
0.379381,0.234125,0.298505,0.272086,0.162149,0.115054,0.149048,0.237871,0.314371,0.210998,0.259138
0.240215,0.212705,0.160356,0.181495,0.350954,0.245256,0.178671,0.195756,0.302406,0.193171,0.212479
0.327501,0.394062,0.301118,0.238622,0.295118,0.206364,0.200450,0.197725,0.267542,0.324310,0.383448
0.314465,0.189786,0.203227,0.326124,0.238235,0.228462,0.254654,0.208630,0.329916,0.175050,0.240964
0.273447,0.157683,0.321357,0.222325,0.201647,0.252325,0.277043,0.236440,0.289602,0.144034,0.243996
0.301691,0.383643,0.246849,0.322204,0.242570,0.273645,0.271920,0.265876,0.289495,0.231764,0.252456
0.194702,0.298283,0.301165,0.209939,0.259795,0.200155,0.390748,0.207752,0.222816,0.186050,0.229233
0.297403,0.329524,0.312759,0.272584,0.173417,0.221630,0.261906,0.248969,0.126833,0.312664,0.353869
0.298916,0.208151,0.288271,0.202204,0.257761,0.232118,0.232866,0.216005,0.240785,0.145562,0.302596
0.209672,0.294855,0.303475,0.268875,0.075572,0.246711,0.245554,0.243598,0.287381,0.264968,0.235460
0.245508,0.177795,0.096572,0.221796,0.301111,0.245142,0.185742,0.231562,0.325503,0.189326,0.252226
0.193753,0.367074,0.196208,0.307265,0.282668,0.240757,0.314832,0.160012,0.331454,0.246179,0.217454
0.276182,0.244047,0.294785,0.270265,0.224042,0.213561,0.174347,0.229714,0.319135,0.143852,0.277943
0.189206,0.237848,0.249394,0.273111,0.342271,0.248900,0.281327,0.244462,0.149556,0.316740,0.293946
0.242996,0.343921,0.317813,0.208248,0.276884,0.312589,0.337081,0.278759,0.301977,0.133163,0.234981
0.235966,0.233182,0.248866,0.222245,0.283018,0.283063,0.197769,0.301122,0.269733,0.242988,0.308694
0.069313,0.282828,0.132397,0.401533,0.271250,0.213187,0.317997,0.202933,0.257151,0.232906,0.250071
0.272114,0.142874,0.290140,0.159150,0.190385,0.176814,0.220410,0.269268,0.126544,0.343687,0.192083
0.228747,0.236603,0.237045,0.309946,0.226949,0.249130,0.205873,0.327925,0.229053,0.211192,0.158792
0.314889,0.169881,0.209581,0.173760,0.286527,0.248631,0.197777,0.280593,0.228628,0.309217,0.238278
0.320020,0.274788,0.202806,0.221729,0.263655,0.293702,0.290801,0.244144,0.258970,0.248494,0.299319
0.290504,0.270874,0.216592,0.183867,0.268103,0.307443,0.243170,0.275101,0.227438,0.254054,0.232523
0.210088,0.271091,0.304208,0.255641,0.205390,0.194696,0.222536,0.263212,0.189423,0.237449,0.240446
0.253483,0.293509,0.245651,0.346621,0.160848,0.174027,0.233452,0.316481,0.244488,0.168715,0.296594
0.220034,0.281623,0.121819,0.202031,0.250513,0.270543,0.226568,0.258173,0.229032,0.138357,0.306428
0.347831,0.328041,0.229185,0.231899,0.312196,0.239895,0.172044,0.325933,0.278631,0.099020,0.231209
0.264042,0.295233,0.202537,0.248291,0.241283,0.214658,0.301347,0.257359,0.295343,0.301584,0.274050
0.179600,0.170390,0.268233,0.330868,0.228152,0.173886,0.158003,0.209161,0.344773,0.237536,0.187723
0.337563,0.214886,0.284583,0.345579,0.337495,0.295106,0.276382,0.254731,0.326126,0.284984,0.257457
0.165909,0.280161,0.309383,0.240142,0.185538,0.302383,0.173176,0.207216,0.287261,0.114992,0.273182
0.176785,0.358339,0.197386,0.129070,0.204871,0.163554,0.299004,0.188401,0.280738,0.340328,0.194803
0.302296,0.389130,0.254838,0.213885,0.142190,0.221677,0.173865,0.129329,0.198030,0.234303,0.239985
0.279202,0.246288,0.302375,0.291842,0.332663,0.278661,0.286685,0.310742,0.250016,0.184943,0.247902
0.297088,0.139845,0.325024,0.235399,0.230988,0.196199,0.241273,0.338224,0.262771,0.194048,0.229159
0.227636,0.254989,0.227830,0.245142,0.253450,0.244799,0.255596,0.107264,0.276464,0.165733,0.120001
0.295775,0.262763,0.296979,0.169415,0.224169,0.265681,0.248925,0.238480,0.210047,0.234497,0.203548
0.245359,0.129000,0.211084,0.290682,0.219999,0.331627,0.310144,0.240860,0.221667,0.189712,0.208002
0.200508,0.242143,0.293206,0.304751,0.205838,0.322313,0.283256,0.195572,0.235936,0.360517,0.273936
0.183002,0.174452,0.348944,0.241547,0.230710,0.213913,0.292747,0.253688,0.267540,0.258212,0.228561
0.273240,0.287613,0.202380,0.089687,0.182446,0.265705,0.179849,0.272262,0.139495,0.240591,0.329930
0.234539,0.202374,0.228328,0.191381,0.273890,0.274573,0.295393,0.256023,0.262659,0.216456,0.289093
0.214098,0.296027,0.393501,0.148831,0.204868,0.317209,0.241295,0.319665,0.189396,0.269881,0.240967
0.280163,0.199028,0.290745,0.242011,0.212557,0.317491,0.272790,0.132418,0.211538,0.342566,0.243085
0.272965,0.269165,0.228465,0.135902,0.243465,0.201776,0.314810,0.232674,0.255009,0.199024,0.219363
0.225257,0.252415,0.232102,0.228664,0.214611,0.207744,0.305939,0.331947,0.264527,0.180689,0.246029
0.205146,0.262903,0.313582,0.118805,0.294307,0.378510,0.176440,0.269290,0.179329,0.197625,0.256851
0.186694,0.264354,0.297292,0.185095,0.219846,0.187716,0.172538,0.256112,0.205832,0.287868,0.248235
0.230722,0.161123,0.236517,0.351562,0.346554,0.221615,0.268487,0.286765,0.161250,0.218025,0.225675
0.394300,0.339904,0.225700,0.172305,0.147423,0.306598,0.322232,0.374607,0.234243,0.273364,0.229438
0.184776,0.345650,0.188169,0.187915,0.358755,0.276820,0.189489,0.256074,0.335081,0.195754,0.262999
0.413838,0.265263,0.228867,0.183606,0.297297,0.174376,0.288065,0.281346,0.265165,0.234858,0.375356
0.281236,0.225476,0.264078,0.200203,0.316907,0.260561,0.321535,0.174034,0.220389,0.196446,0.218083
0.202363,0.271344,0.345674,0.255429,0.327051,0.249428,0.263966,0.159019,0.270981,0.194177,0.187155
0.333014,0.211033,0.178702,0.158232,0.309765,0.150544,0.130268,0.213199,0.226691,0.233478,0.175593
0.215906,0.178836,0.186456,0.146805,0.323161,0.280544,0.134952,0.214190,0.209774,0.208543,0.163187
0.233363,0.283741,0.268709,0.310700,0.252596,0.259192,0.317248,0.224103,0.277723,0.309721,0.304160
0.348615,0.258365,0.137373,0.224640,0.275341,0.286447,0.277862,0.326224,0.265160,0.136376,0.211626
0.379831,0.157660,0.301819,0.284172,0.236021,0.164087,0.221903,0.327377,0.301489,0.301613,0.339539
0.306732,0.109330,0.295871,0.274721,0.159548,0.318728,0.247251,0.216941,0.126079,0.249203,0.250683
0.240065,0.247379,0.293854,0.254874,0.300803,0.160783,0.334641,0.277467,0.348373,0.281931,0.243909
0.180549,0.213517,0.093714,0.225794,0.138883,0.309796,0.275950,0.279168,0.133778,0.226462,0.337286
0.227829,0.197849,0.268633,0.299596,0.176650,0.270933,0.297173,0.231626,0.245214,0.250297,0.262215
0.326656,0.257055,0.260170,0.260370,0.367991,0.347056,0.182883,0.234408,0.351161,0.159646,0.360339
0.311934,0.322486,0.333634,0.259782,0.231112,0.221211,0.303474,0.207912,0.195188,0.283264,0.281380
0.254131,0.302376,0.210131,0.318990,0.221309,0.291595,0.312269,0.352128,0.355278,0.191017,0.336178
0.205716,0.365974,0.186479,0.366295,0.289619,0.277713,0.206249,0.298844,0.363229,0.308735,0.273866
0.140235,0.267537,0.221294,0.218625,0.098453,0.163048,0.145267,0.286327,0.194684,0.266399,0.289535
0.216149,0.281316,0.241072,0.264606,0.341928,0.233882,0.357530,0.232708,0.244387,0.363359,0.266513
0.258422,0.269867,0.176800,0.185552,0.333955,0.267593,0.256381,0.247356,0.271393,0.180644,0.190058
0.132208,0.337461,0.327044,0.219805,0.302037,0.228646,0.253056,0.259976,0.236139,0.281462,0.273145
0.197432,0.322763,0.205015,0.114009,0.228526,0.269568,0.258013,0.256216,0.267785,0.262993,0.237038
0.340703,0.221480,0.349704,0.165433,0.200514,0.155297,0.205193,0.284973,0.294264,0.268407,0.266026
0.241554,0.220768,0.379001,0.199333,0.191775,0.241110,0.318303,0.221425,0.258075,0.259795,0.222592
0.256349,0.293332,0.365202,0.190692,0.221144,0.213742,0.222870,0.274202,0.285990,0.219642,0.329902
0.205772,0.157194,0.137791,0.235515,0.208876,0.291454,0.262153,0.195389,0.338109,0.315970,0.251140
0.185767,0.189839,0.211584,0.293938,0.179768,0.163943,0.288391,0.295262,0.192464,0.283744,0.232502
0.211747,0.271304,0.240527,0.227098,0.266203,0.128897,0.367389,0.287808,0.166374,0.256903,0.182255
0.205924,0.288705,0.234922,0.289505,0.267550,0.191446,0.183940,0.187839,0.210436,0.304452,0.243247
0.335360,0.282736,0.239333,0.198623,0.132114,0.315096,0.328269,0.235994,0.354927,0.246128,0.248565
0.289227,0.213160,0.341447,0.194610,0.222802,0.203033,0.165929,0.287356,0.186829,0.208947,0.306566
0.206851,0.339738,0.267026,0.277019,0.211521,0.236609,0.291416,0.133049,0.233766,0.211493,0.181961
0.249308,0.160877,0.268041,0.243636,0.178857,0.106106,0.280783,0.232145,0.218199,0.235831,0.358989
0.421516,0.143683,0.256436,0.262254,0.247274,0.286320,0.166189,0.346474,0.280230,0.291460,0.245521
0.182648,0.217647,0.276906,0.297036,0.253028,0.285232,0.230470,0.149008,0.250215,0.183881,0.112818
0.297015,0.352775,0.273619,0.217177,0.257032,0.260422,0.266654,0.318750,0.269061,0.150876,0.201969
0.182535,0.326985,0.304278,0.340322,0.325240,0.315717,0.292937,0.231424,0.243934,0.250846,0.261871
0.222018,0.199614,0.248424,0.246392,0.225869,0.166531,0.147570,0.257679,0.260692,0.380988,0.239280
0.220721,0.285507,0.266427,0.268038,0.313241,0.258800,0.173121,0.304144,0.220777,0.303869,0.265885
0.268026,0.337330,0.221432,0.271353,0.208274,0.289891,0.125072,0.252253,0.196789,0.242231,0.310877
0.278285,0.200072,0.162884,0.254880,0.206074,0.179168,0.173723,0.218889,0.221452,0.259694,0.174941
0.292064,0.279180,0.183727,0.249164,0.160819,0.231992,0.275878,0.228837,0.276236,0.333848,0.334209
0.279207,0.247795,0.210376,0.353138,0.225776,0.290253,0.177943,0.314786,0.291823,0.197339,0.254991
0.289105,0.214952,0.157144,0.244775,0.167376,0.249226,0.332736,0.307760,0.250111,0.240057,0.230993
0.284932,0.144892,0.312484,0.185513,0.239325,0.290087,0.232009,0.317137,0.295676,0.155387,0.221654
0.345008,0.329222,0.288001,0.117789,0.253122,0.291021,0.310238,0.212926,0.359321,0.170774,0.210308
0.115232,0.199680,0.174521,0.233527,0.296212,0.217212,0.175330,0.306864,0.204272,0.266353,0.210100
0.250543,0.189025,0.249914,0.234375,0.180402,0.283862,0.210402,0.226632,0.308197,0.211275,0.334040
0.221432,0.276295,0.154211,0.339658,0.271644,0.222173,0.330977,0.322694,0.227583,0.194384,0.297224
0.259827,0.134199,0.240465,0.314619,0.248465,0.248058,0.180388,0.291377,0.207597,0.215781,0.318770
0.182562,0.138841,0.176797,0.202855,0.263564,0.296255,0.156303,0.289946,0.297571,0.204396,0.203808
0.204728,0.218940,0.329598,0.253229,0.183471,0.281641,0.281792,0.246413,0.245959,0.280342,0.296273
0.289784,0.347336,0.345310,0.268922,0.272401,0.133823,0.269215,0.249695,0.148690,0.224117,0.307445
0.331105,0.206071,0.280714,0.259396,0.266853,0.243754,0.174839,0.334571,0.187384,0.197762,0.289376
0.298868,0.290805,0.145005,0.222676,0.292339,0.280924,0.290789,0.268861,0.198788,0.323354,0.168425
0.184330,0.213802,0.306557,0.293136,0.263602,0.319745,0.184707,0.161252,0.198010,0.257353,0.202235
0.386755,0.294097,0.332968,0.202678,0.162772,0.278946,0.259615,0.282658,0.342800,0.301258,0.157155
0.206618,0.252620,0.212547,0.324076,0.139577,0.348338,0.128501,0.247539,0.185022,0.299211,0.203558
0.218187,0.228520,0.219444,0.381283,0.239526,0.232599,0.325839,0.304440,0.206658,0.301662,0.311225
0.244245,0.214646,0.099272,0.290273,0.269423,0.145425,0.286020,0.249138,0.266730,0.306712,0.205607
0.181300,0.242901,0.271453,0.358123,0.184348,0.125150,0.217538,0.233987,0.206561,0.386673,0.078009
0.234655,0.327709,0.344303,0.146372,0.293893,0.263493,0.149042,0.275867,0.273375,0.289342,0.174925
0.294305,0.271262,0.108365,0.310480,0.228986,0.177021,0.286197,0.283771,0.187416,0.398346,0.177422
0.289007,0.237214,0.281954,0.265942,0.310576,0.152457,0.217128,0.265060,0.264068,0.193112,0.218370
0.183706,0.294714,0.201954,0.203429,0.153441,0.305974,0.266268,0.279670,0.337148,0.290117,0.285074
0.263411,0.255847,0.250376,0.171600,0.241750,0.235452,0.209865,0.199988,0.189897,0.201434,0.274546
0.289121,0.248888,0.187836,0.158867,0.156065,0.253062,0.180590,0.168107,0.236126,0.386650,0.266652
0.316241,0.271745,0.247796,0.279569,0.288592,0.243933,0.291681,0.273884,0.307645,0.221455,0.227370
0.320375,0.229024,0.241717,0.283238,0.266247,0.314850,0.220461,0.203278,0.289472,0.257649,0.297515
0.297476,0.206850,0.312078,0.314516,0.369168,0.376059,0.206632,0.207064,0.195203,0.248996,0.242455
0.200526,0.328290,0.162465,0.351226,0.210010,0.263391,0.263390,0.229360,0.129191,0.221056,0.341348
0.304545,0.070300,0.244704,0.342533,0.296683,0.223521,0.236033,0.171817,0.262378,0.142410,0.189082
0.287628,0.332754,0.303762,0.263919,0.177170,0.169835,0.248765,0.225484,0.193927,0.274582,0.323445
0.252650,0.343229,0.296442,0.178374,0.281072,0.102824,0.154832,0.252117,0.200462,0.344640,0.258010
0.313636,0.200580,0.362100,0.238295,0.258315,0.275321,0.445432,0.244752,0.215660,0.225778,0.289448
0.258320,0.189771,0.242662,0.250844,0.223538,0.277394,0.259254,0.211968,0.327625,0.227415,0.265186
0.128124,0.282458,0.299696,0.282909,0.305060,0.276442,0.270551,0.278437,0.233961,0.321300,0.229086
0.294285,0.317776,0.375522,0.175027,0.201380,0.191143,0.166802,0.292866,0.293688,0.166131,0.184857
0.206244,0.288437,0.227677,0.229786,0.365071,0.191091,0.233104,0.235019,0.210920,0.165306,0.326341
0.319053,0.226914,0.259505,0.253201,0.316044,0.230707,0.071969,0.204396,0.261023,0.223572,0.296189
0.207789,0.296407,0.232959,0.258312,0.318799,0.324748,0.301509,0.369693,0.228196,0.194684,0.359157
0.251954,0.272608,0.164173,0.212379,0.138443,0.307529,0.209269,0.223204,0.257637,0.271922,0.373751
0.264140,0.337771,0.266688,0.235125,0.164495,0.238523,0.248807,0.351434,0.287328,0.158254,0.371607
0.282119,0.354871,0.199459,0.141632,0.220955,0.255396,0.260499,0.255533,0.320967,0.308563,0.247044
0.217147,0.268911,0.320729,0.281191,0.298582,0.303466,0.230582,0.337189,0.168898,0.257403,0.218455
0.171614,0.119638,0.203428,0.300659,0.310125,0.297389,0.239483,0.257761,0.326062,0.197879,0.271845
0.210963,0.235021,0.195175,0.306271,0.292800,0.287714,0.263212,0.126998,0.178781,0.267064,0.090703
0.193729,0.298115,0.203867,0.203121,0.303870,0.180276,0.164845,0.282703,0.132407,0.204896,0.228061
0.282859,0.195830,0.403547,0.174127,0.230271,0.351556,0.276620,0.262441,0.236210,0.255672,0.205027
0.332677,0.258144,0.388622,0.202768,0.284817,0.238270,0.283949,0.249567,0.216328,0.197943,0.433962
0.297890,0.216896,0.281417,0.226778,0.244017,0.257404,0.339597,0.280454,0.190053,0.280950,0.236729
0.215386,0.323719,0.360723,0.218216,0.125316,0.285248,0.195804,0.293950,0.227443,0.383776,0.256735
0.242300,0.312796,0.321624,0.231333,0.256451,0.159023,0.209094,0.308415,0.192674,0.270039,0.247712
0.246168,0.249060,0.190534,0.251302,0.194687,0.280942,0.243807,0.252392,0.196529,0.298225,0.291539
0.290349,0.307129,0.198517,0.176383,0.180779,0.361520,0.186734,0.235925,0.238871,0.311864,0.145701
0.289409,0.279849,0.315309,0.190201,0.310975,0.179171,0.259864,0.154259,0.265269,0.146661,0.261325
0.731904,0.698660,0.824902,0.698888,0.780824,0.884092,0.779583,0.784405,0.886741,0.721463,0.763337
0.712916,0.709023,0.697366,0.765025,0.858652,0.830892,0.782621,0.691241,0.786343,0.848316,0.684997
0.821342,0.626136,0.840561,0.742497,0.810448,0.739603,0.664070,0.656777,0.711354,0.665478,0.798600
0.772731,0.691582,0.831571,0.767957,0.833304,0.719658,0.838468,0.703729,0.821947,0.661970,0.791562
